House ID,LotArea,Neighborhood,OverallQual,YearBuilt,Exterior1st,TotalBsmtSF,CentralAir,GrLivArea,SalePrice
House 1362,24682.0,Gilbert,6.0,1999.0,Vinyl Siding,841.0,True,1675.0,181000
House 1363,9600.0,North Ames,5.0,1956.0,Metal Siding,1050.0,True,1050.0,128900
House 1364,11250.0,Clear Creek,4.0,1957.0,Wood Siding,1104.0,True,1788.0,161500
House 1365,13515.0,Brookside,6.0,1919.0,Wood Siding,764.0,,1824.0,180500
House 1366,4060.0,North Ames,6.0,1998.0,Metal Siding,1405.0,True,1337.0,181000
House 1367,3735.0,Somerset,7.0,1999.0,Metal Siding,691.0,True,1452.0,183900
House 1368,10120.0,Old Town,,1910.0,Wood Siding,925.0,False,,122000
House 1369,13214.0,Timberland,9.0,2008.0,Stucco,2002.0,True,2018.0,378500
House 1370,14100.0,Crawford,8.0,1935.0,Stucco,728.0,True,3447.0,381000
House 1371,11344.0,North Ames,5.0,1958.0,Metal Siding,874.0,True,1524.0,144000
House 1372,23595.0,Clear Creek,7.0,1979.0,Plywood,1332.0,True,1524.0,260000
House 1373,9156.0,Northwest Ames,6.0,1968.0,Brick Face,1489.0,True,1489.0,185750
House 1374,13526.0,Sawyer,5.0,1965.0,Hard Board,935.0,True,935.0,137000
House 1375,11512.0,Edwards,6.0,1959.0,Plywood,1019.0,True,1357.0,177000
House 1376,5362.0,Crawford,5.0,1910.0,Wood Siding,661.0,True,1250.0,139000
House 1377,11345.0,North Ames,5.0,1948.0,Asbestos Shingles,928.0,True,1920.0,137000
House 1378,12936.0,Northwest Ames,6.0,1972.0,Hard Board,723.0,True,,162000
House 1379,17871.0,Northwest Ames,6.0,1967.0,Hard Board,1680.0,True,1724.0,197900
House 1380,9473.0,,8.0,2002.0,Vinyl Siding,1128.0,True,2031.0,237000
House 1381,7500.0,Iowa DOT and Rail Road,4.0,1920.0,Metal Siding,698.0,True,1128.0,68400
House 1382,9808.0,College Creek,7.0,2002.0,Vinyl Siding,1573.0,True,1573.0,227000
House 1383,8049.0,Timberland,7.0,1990.0,Hard Board,1309.0,True,1339.0,180000
House 1384,8800.0,College Creek,5.0,1977.0,Hard Board,1040.0,True,1040.0,150500
House 1385,9400.0,Mitchell,6.0,1971.0,Metal Siding,912.0,True,1824.0,139000
House 1386,9638.0,South & West of Iowa State University,6.0,1919.0,Wood Siding,804.0,True,2447.0,169000
House 1387,6000.0,Brookside,6.0,1939.0,Metal Siding,780.0,True,1412.0,132500
House 1388,9790.0,Northwest Ames,6.0,1963.0,Hard Board,1328.0,True,,143000
House 1389,36500.0,Clear Creek,5.0,1964.0,Wood Siding,1624.0,True,1582.0,190000
House 1390,5664.0,Stone Brook,8.0,2000.0,Cement Board,1501.0,True,1659.0,278000
House 1391,11065.0,Northridge Heights,8.0,2006.0,Vinyl Siding,1085.0,,1970.0,281000
House 1392,14112.0,North Ames,5.0,1964.0,Wood Siding,1152.0,True,1152.0,180500
House 1393,1680.0,,,1972.0,Cement Board,630.0,True,1302.0,119500
House 1394,6600.0,Old Town,5.0,1892.0,Wood Siding,994.0,False,2372.0,107500
House 1395,10140.0,Northwest Ames,7.0,1976.0,Hard Board,832.0,True,1664.0,162900
House 1396,8172.0,Edwards,5.0,1955.0,Wood Shingles,864.0,True,864.0,115000
House 1397,8400.0,North Ames,5.0,1968.0,Hard Board,1052.0,True,1052.0,138500
House 1398,8700.0,North Ames,5.0,1963.0,Metal Siding,1120.0,True,1128.0,155000
House 1399,3675.0,Edwards,6.0,2005.0,Vinyl Siding,547.0,True,1072.0,140000
House 1401,7500.0,North Ames,5.0,1959.0,Brick Face,1246.0,True,1246.0,154000
House 1402,10762.0,Gilbert,7.0,1999.0,Vinyl Siding,978.0,True,1983.0,225000
House 1403,7500.0,Crawford,6.0,1942.0,Wood Siding,771.0,,1494.0,177500
House 1404,10120.0,Northridge,8.0,1994.0,Vinyl Siding,1165.0,True,2526.0,290000
House 1405,8688.0,Somerset,,2005.0,Vinyl Siding,,True,1616.0,232000
House 1406,3363.0,Edwards,7.0,2004.0,Vinyl Siding,976.0,True,1708.0,130000
House 1407,13173.0,Northridge Heights,9.0,2006.0,,1652.0,True,1652.0,325000
House 1408,6955.0,Northridge Heights,7.0,2005.0,Vinyl Siding,1368.0,True,1368.0,202500
House 1409,8072.0,College Creek,5.0,1994.0,Vinyl Siding,,True,990.0,138000
House 1410,12000.0,Old Town,5.0,1948.0,Metal Siding,924.0,True,1122.0,147000
House 1411,7153.0,Sawyer West,6.0,1991.0,Hard Board,1278.0,True,1294.0,179200
House 1412,17500.0,Crawford,7.0,1959.0,Brick Face,1902.0,True,1902.0,335000
House 1413,8814.0,College Creek,7.0,2005.0,Vinyl Siding,1274.0,True,1274.0,203000
House 1414,9572.0,Northridge,8.0,,Wood Siding,1453.0,True,2810.0,302000
House 1415,14774.0,Northridge,9.0,1999.0,,1393.0,True,2599.0,333168
House 1416,8190.0,Edwards,,1954.0,Wood Siding,948.0,True,948.0,119000
House 1417,11075.0,North Ames,6.0,1969.0,Hard Board,,True,2112.0,206900
House 1418,,College Creek,,2008.0,Vinyl Siding,1622.0,True,,295493
House 1419,4230.0,Somerset,7.0,2006.0,Vinyl Siding,1352.0,True,1352.0,208900
House 1420,14781.0,College Creek,8.0,2001.0,Vinyl Siding,1753.0,True,1787.0,275000
House 1421,10215.0,Edwards,4.0,1954.0,Wood Siding,864.0,True,948.0,111000
House 1422,8400.0,North Ames,6.0,1957.0,Brick Face,1478.0,True,1478.0,156500
House 1423,6627.0,Brookside,3.0,,Vinyl Siding,0.0,False,720.0,72500
House 1424,10186.0,Northridge,7.0,1992.0,Hard Board,750.0,True,1923.0,190000
House 1425,5330.0,,,1940.0,Vinyl Siding,,True,708.0,82500
House 1426,,Somerset,8.0,2006.0,Vinyl Siding,1795.0,True,1795.0,147000
House 1427,3636.0,Iowa DOT and Rail Road,4.0,1922.0,Asbestos Shingles,796.0,False,796.0,55000
House 1428,4270.0,Edwards,3.0,1931.0,Metal Siding,544.0,True,774.0,79000
House 1429,,Mitchell,5.0,1982.0,Vinyl Siding,816.0,,816.0,130500
House 1430,10440.0,Old Town,6.0,1920.0,Brick Face,1510.0,True,2792.0,256000
House 1431,9084.0,Gilbert,7.0,1998.0,Vinyl Siding,935.0,True,1632.0,176500
House 1432,10000.0,Somerset,8.0,2006.0,Vinyl Siding,1588.0,True,1588.0,227000
House 1433,10780.0,College Creek,5.0,1976.0,Metal Siding,,True,954.0,132500
House 1434,8877.0,Edwards,4.0,1938.0,Metal Siding,816.0,True,816.0,100000
House 1435,7200.0,Iowa DOT and Rail Road,5.0,1938.0,Wood Siding,803.0,True,1360.0,125500
House 1436,2368.0,Briardale,,1970.0,,765.0,True,1365.0,125000
House 1437,,Northwest Ames,,1977.0,Plywood,1350.0,True,1334.0,167900
House 1438,9246.0,Northwest Ames,5.0,1973.0,Plywood,1656.0,True,1656.0,135000
House 1439,4118.0,,4.0,1941.0,Wood Siding,693.0,False,693.0,52500
House 1440,13450.0,College Creek,7.0,2002.0,Vinyl Siding,916.0,True,,200000
House 1441,9560.0,College Creek,5.0,1972.0,Metal Siding,864.0,True,864.0,128500
House 1442,8294.0,North Ames,4.0,1971.0,Metal Siding,858.0,True,872.0,123000
House 1443,13695.0,Sawyer West,6.0,2003.0,,1114.0,True,1114.0,155000
House 1444,9375.0,College Creek,8.0,,Vinyl Siding,1284.0,True,2169.0,228500
House 1445,,Crawford,6.0,1928.0,Brick Face,896.0,True,1913.0,177000
House 1446,11103.0,College Creek,7.0,2006.0,Vinyl Siding,728.0,True,1456.0,155835
House 1447,6000.0,Old Town,4.0,1920.0,Metal Siding,960.0,True,960.0,108500
House 1448,20781.0,Northwest Ames,7.0,1968.0,Brick Face,1568.0,True,2156.0,262500
House 1449,15306.0,Timberland,8.0,2006.0,Vinyl Siding,1732.0,True,1776.0,283463
House 1450,16196.0,Sawyer West,7.0,1998.0,Vinyl Siding,1482.0,True,1494.0,215000
House 1451,5250.0,Old Town,8.0,1872.0,Metal Siding,684.0,False,2358.0,122000
House 1452,11643.0,North Ames,5.0,1969.0,Metal Siding,1248.0,True,2634.0,200000
House 1453,9247.0,North Ames,6.0,1962.0,Hard Board,858.0,True,1716.0,171000
House 1454,6000.0,Brookside,6.0,1937.0,Metal Siding,698.0,True,1176.0,134900
House 1455,14720.0,Northridge,8.0,1995.0,Vinyl Siding,2033.0,True,3238.0,410000
House 1456,10316.0,College Creek,7.0,2000.0,Vinyl Siding,992.0,True,1865.0,235000
House 1457,10192.0,Northwest Ames,7.0,1968.0,Metal Siding,570.0,True,1920.0,170000
House 1458,9477.0,North Ames,5.0,1966.0,Hard Board,864.0,True,892.0,110000
House 1459,12537.0,North Ames,5.0,1971.0,Vinyl Siding,1078.0,True,1078.0,149900
House 1460,,Somerset,6.0,2000.0,Metal Siding,756.0,True,1573.0,177500
House 1461,16737.0,Northridge Heights,9.0,2004.0,Vinyl Siding,1980.0,True,1980.0,315000
House 1462,9842.0,South & West of Iowa State University,5.0,1921.0,Metal Siding,612.0,True,2601.0,189000
House 1463,16158.0,Stone Brook,7.0,2005.0,Vinyl Siding,,True,1530.0,260000
House 1464,12513.0,North Ames,4.0,1920.0,Vinyl Siding,715.0,True,1738.0,104900
House 1465,8499.0,Gilbert,6.0,2006.0,Vinyl Siding,616.0,True,1412.0,156932
House 1466,3180.0,Somerset,7.0,,,600.0,True,1200.0,144152
House 1467,7500.0,Somerset,7.0,2000.0,Vinyl Siding,814.0,True,1674.0,216000
House 1468,9179.0,College Creek,7.0,1999.0,Vinyl Siding,873.0,True,1790.0,193000
House 1469,2665.0,Meadow Village,5.0,1977.0,Cement Board,757.0,True,1475.0,127000
House 1470,4435.0,College Creek,6.0,2003.0,Vinyl Siding,848.0,True,848.0,144000
House 1471,10635.0,College Creek,8.0,2003.0,Vinyl Siding,1657.0,True,1668.0,232000
House 1472,5400.0,Old Town,4.0,1920.0,Cinder Block,840.0,True,,105000
House 1473,9600.0,North Ames,6.0,1955.0,Asbestos Shingles,992.0,True,1661.0,165500
House 1474,9750.0,College Creek,,1998.0,Vinyl Siding,1108.0,True,,274300
House 1475,11400.0,Northridge,10.0,2001.0,Vinyl Siding,2633.0,True,2633.0,466500
House 1476,,Somerset,7.0,2005.0,Cement Board,1026.0,True,1958.0,250000
House 1477,10991.0,Timberland,8.0,2007.0,Vinyl Siding,1571.0,True,1571.0,239000
House 1478,6292.0,South & West of Iowa State University,6.0,1930.0,,768.0,False,790.0,91000
House 1479,10998.0,Edwards,5.0,1941.0,Wood Siding,984.0,True,1604.0,117000
House 1480,1953.0,Briardale,6.0,1973.0,Hard Board,483.0,True,987.0,83000
House 1481,9735.0,Timberland,5.0,2006.0,Vinyl Siding,384.0,True,1394.0,167500
House 1482,8212.0,Edwards,3.0,1914.0,Stucco,864.0,False,864.0,58500
House 1483,12925.0,North Ames,6.0,1970.0,Brick Face,1205.0,True,2117.0,237500
House 1484,7200.0,Old Town,7.0,1920.0,Wood Siding,596.0,True,1762.0,157000
House 1485,25339.0,Sawyer,5.0,1918.0,Wood Siding,816.0,True,1416.0,112000
House 1486,9060.0,Edwards,6.0,1939.0,Wood Shingles,560.0,True,1258.0,105000
House 1487,5436.0,Iowa DOT and Rail Road,4.0,1922.0,Vinyl Siding,796.0,True,1154.0,125500
House 1488,16692.0,Northwest Ames,7.0,1978.0,Plywood,1392.0,True,2784.0,250000
House 1489,8520.0,Old Town,6.0,1916.0,Stucco,714.0,False,2526.0,136000
House 1490,14892.0,Gilbert,9.0,2006.0,Vinyl Siding,,True,1746.0,377500
House 1491,6000.0,Brookside,6.0,1941.0,Wood Siding,735.0,True,1218.0,131000
House 1492,9100.0,College Creek,7.0,2000.0,Vinyl Siding,1525.0,True,1525.0,235000
House 1493,8944.0,North Ames,5.0,1967.0,Plywood,,True,1584.0,124000
House 1494,7838.0,North Ames,5.0,1967.0,Hard Board,864.0,True,900.0,123000
House 1495,10800.0,Old Town,6.0,1905.0,Wood Siding,482.0,False,,163000
House 1496,4045.0,Bloomington Heights,7.0,2006.0,Vinyl Siding,1356.0,True,1500.0,246578
House 1497,12665.0,Timberland,8.0,2005.0,Vinyl Siding,1094.0,True,2482.0,281213
House 1498,57200.0,Timberland,5.0,1948.0,Wood Siding,747.0,True,1687.0,160000
House 1499,6120.0,,5.0,1920.0,Metal Siding,939.0,True,1513.0,137500
House 1500,,North Ames,5.0,,,1208.0,True,1904.0,138000
House 1501,6171.0,South & West of Iowa State University,6.0,1925.0,Wood Shingles,976.0,True,1608.0,137450
House 1502,,Brookside,6.0,1929.0,Wood Shingles,862.0,True,,120000
House 1503,,Gilbert,6.0,2004.0,Vinyl Siding,839.0,True,1593.0,193000
House 1504,6762.0,College Creek,7.0,2006.0,Vinyl Siding,1286.0,True,1294.0,193879
House 1505,15256.0,Somerset,8.0,2007.0,Vinyl Siding,1485.0,True,1464.0,282922
House 1506,10410.0,Old Town,3.0,1915.0,Wood Siding,672.0,True,1214.0,105000
House 1507,3842.0,Crawford,8.0,2004.0,,1594.0,True,1646.0,275000
House 1508,8445.0,College Creek,5.0,1972.0,Hard Board,768.0,True,768.0,133000
House 1509,8780.0,Mitchell,5.0,1985.0,Hard Board,833.0,True,833.0,112000
House 1510,7740.0,Old Town,4.0,1910.0,Vinyl Siding,622.0,True,1363.0,125500
House 1511,20544.0,Northwest Ames,7.0,,Plywood,791.0,True,2093.0,215000
House 1512,12420.0,College Creek,7.0,2001.0,Vinyl Siding,944.0,True,1840.0,230000
House 1513,9600.0,North Ames,6.0,1950.0,Vinyl Siding,856.0,,1668.0,140000
House 1514,7200.0,North Ames,,1949.0,Brick Face,0.0,False,1040.0,90000
House 1515,10994.0,Sawyer West,8.0,2005.0,Vinyl Siding,1844.0,,1844.0,257000
House 1516,,Brookside,6.0,1923.0,Wood Siding,833.0,True,1848.0,207000
House 1517,3635.0,Bloomington Heights,7.0,2007.0,Vinyl Siding,1386.0,True,1569.0,175900
House 1518,11340.0,Old Town,4.0,1885.0,Vinyl Siding,777.0,True,2290.0,122500
House 1519,16545.0,Northridge,8.0,1998.0,Vinyl Siding,1284.0,True,2450.0,340000
House 1520,9204.0,North Ames,5.0,1963.0,Hard Board,1144.0,,1144.0,124000
House 1521,16381.0,Crawford,6.0,1969.0,Plywood,1844.0,True,1844.0,223000
House 1522,11700.0,Northwest Ames,6.0,1968.0,Hard Board,708.0,True,1416.0,179900
House 1523,4043.0,Northpark Villa,6.0,1977.0,Plywood,,True,1069.0,127500
House 1524,4435.0,College Creek,6.0,2003.0,Vinyl Siding,848.0,True,848.0,136500
House 1525,19690.0,Edwards,6.0,,Plywood,697.0,True,2201.0,274970
House 1526,9503.0,North Ames,5.0,1958.0,Hard Board,1024.0,True,1344.0,144000
House 1527,10721.0,North Ames,6.0,1959.0,Hard Board,1252.0,True,1252.0,142000
House 1528,,Northridge,7.0,1994.0,Vinyl Siding,1223.0,True,2127.0,271000
House 1529,10930.0,North Ames,5.0,1945.0,Metal Siding,913.0,True,1558.0,140000
House 1530,7200.0,Old Town,5.0,1940.0,Metal Siding,788.0,True,804.0,119000
House 1531,12546.0,Northwest Ames,6.0,1981.0,Metal Siding,1440.0,True,1440.0,182900
House 1532,21930.0,Gilbert,5.0,2005.0,Vinyl Siding,732.0,True,1838.0,192140
House 1533,4928.0,Northpark Villa,6.0,1976.0,Plywood,958.0,True,958.0,143750
House 1534,10800.0,Old Town,4.0,1927.0,Wood Siding,656.0,True,968.0,64500
House 1535,10261.0,Gilbert,6.0,2000.0,Vinyl Siding,936.0,True,1792.0,186500
House 1536,17400.0,Mitchell,5.0,1977.0,Brick Face,1126.0,True,1126.0,160000
House 1537,8400.0,North Ames,6.0,1962.0,Wood Siding,1319.0,True,1537.0,174000
House 1538,9000.0,North Ames,4.0,1971.0,Hard Board,864.0,True,864.0,120500
House 1539,12444.0,Northridge Heights,8.0,2008.0,Vinyl Siding,,True,1932.0,394617
House 1540,,Old Town,6.0,1957.0,,912.0,True,1236.0,149700
House 1541,11584.0,Northwest Ames,7.0,1979.0,Hard Board,539.0,True,1725.0,197000
House 1542,11526.0,Crawford,6.0,1922.0,,588.0,True,2555.0,191000
House 1543,4426.0,College Creek,,2004.0,Vinyl Siding,848.0,True,848.0,149300
House 1544,11003.0,Somerset,10.0,2008.0,Vinyl Siding,1017.0,True,2007.0,310000
House 1545,8854.0,Brookside,6.0,1916.0,Wood Siding,952.0,False,952.0,121000
House 1546,8500.0,College Creek,7.0,2004.0,Vinyl Siding,1422.0,True,1422.0,179600
House 1547,8400.0,Sawyer,,1966.0,Vinyl Siding,814.0,True,913.0,129000
House 1548,26142.0,Mitchell,5.0,1962.0,Hard Board,1188.0,True,1188.0,157900
House 1549,10000.0,College Creek,8.0,1995.0,Vinyl Siding,1220.0,True,2090.0,240000
House 1550,11767.0,Edwards,4.0,1910.0,Metal Siding,560.0,False,1346.0,112000
House 1551,1533.0,Meadow Village,5.0,1970.0,Cement Board,630.0,True,630.0,92000
House 1552,9000.0,North Ames,5.0,1974.0,Vinyl Siding,896.0,,1792.0,136000
House 1553,9262.0,Somerset,8.0,2008.0,Cement Board,1573.0,True,1578.0,287090
House 1554,3675.0,Edwards,5.0,2005.0,Vinyl Siding,547.0,True,1072.0,145000
House 1555,,Mitchell,5.0,2006.0,Vinyl Siding,1140.0,True,1140.0,84500
House 1556,7500.0,Somerset,7.0,2004.0,Vinyl Siding,,True,1221.0,185000
House 1557,7917.0,Gilbert,6.0,1999.0,Vinyl Siding,953.0,True,1647.0,175000
House 1558,13175.0,Northwest Ames,6.0,1978.0,Plywood,1542.0,True,2073.0,210000
House 1559,9042.0,Crawford,7.0,1941.0,Cement Board,1152.0,True,2340.0,266500
House 1560,9717.0,North Ames,5.0,1950.0,Metal Siding,1078.0,True,1078.0,142125
